Isolate ID , Isolate name ,Location, Collection date , Segment  , Segment number , Type , Lineage , Passage details/history , Submitter , Sample ID by sample provider , Sample ID by submitting lab , Last modified , Originating lab , Submitting lab , Identifier , DNA Accession no. , DNA INSDC
EPI_ISL_299650,A/SriLanka/85/2017,SriLanka,9/30/17,HA,4,A/H3N2,,SIAT2,KomadinaNaomi,34995,1801359VW86363,2/20/18,MedicalResearchInstitute,WHOCollaboratingCentreforReferenceandResearchonInfluenza,18S0280.4,1179452,
EPI_ISL_299647,A/SriLanka/87/2017,SriLanka,10/11/17,HA,4,A/H3N2,,SIAT1,KomadinaNaomi,36092,1801363VW86307,2/20/18,MedicalResearchInstitute,WHOCollaboratingCentreforReferenceandResearchonInfluenza,18S0277.4,1179443,
EPI_ISL_299648,A/SriLanka/88/2017,SriLanka,10/25/17,HA,4,A/H3N2,,SIAT1,KomadinaNaomi,37757,1801366VW86308,2/20/18,MedicalResearchInstitute,WHOCollaboratingCentreforReferenceandResearchonInfluenza,18S0278.4,1179446,
EPI_ISL_299649,A/SriLanka/90/2017,SriLanka,10/31/17,HA,4,A/H3N2,,SIAT1,KomadinaNaomi,38508,1801368VW86309,2/20/18,MedicalResearchInstitute,WHOCollaboratingCentreforReferenceandResearchonInfluenza,18S0279.4,1179449,
EPI_ISL_299651,A/SriLanka/93/2017,SriLanka,11/15/17,HA,4,A/H3N2,,SIAT2,KomadinaNaomi,40137,1801372VW86364,2/20/18,MedicalResearchInstitute,WHOCollaboratingCentreforReferenceandResearchonInfluenza,18S0281.4,1179455,
EPI_ISL_299652,A/SriLanka/94/2017,SriLanka,11/30/17,HA,4,A/H3N2,,SIAT2,KomadinaNaomi,41766,1801375VW86365,2/20/18,MedicalResearchInstitute,WHOCollaboratingCentreforReferenceandResearchonInfluenza,18S0282.4,1179458,
EPI_ISL_299653,A/SriLanka/95/2017,SriLanka,12/4/17,HA,4,A/H3N2,,SIAT2,KomadinaNaomi,41925,1801377VW86366,2/20/18,MedicalResearchInstitute,WHOCollaboratingCentreforReferenceandResearchonInfluenza,18S0283.4,1179461,
EPI_ISL_299656,A/SriLanka/97/2017,SriLanka,12/12/17,HA,4,A/H3N2,,"X,SIAT2",KomadinaNaomi,42858,1801390VW86370,2/20/18,MedicalResearchInstitute,WHOCollaboratingCentreforReferenceandResearchonInfluenza,18S0286.4,1179470,
EPI_ISL_299657,A/SriLanka/98/2017,SriLanka,12/17/17,HA,4,A/H3N2,,"X,SIAT2",KomadinaNaomi,43488,1801391VW86371,2/20/18,MedicalResearchInstitute,WHOCollaboratingCentreforReferenceandResearchonInfluenza,18S0287.4,1179473,
EPI_ISL_299658,A/SriLanka/101/2017,SriLanka,12/19/17,HA,4,A/H3N2,,"X,SIAT2",KomadinaNaomi,43771,1801394VW86372,2/20/18,MedicalResearchInstitute,WHOCollaboratingCentreforReferenceandResearchonInfluenza,18S0288.4,1179476,
EPI_ISL_299659,A/SriLanka/102/2017,SriLanka,12/25/17,HA,4,A/H3N2,,"X,SIAT2",KomadinaNaomi,44131,1801395VW86373,2/20/18,MedicalResearchInstitute,WHOCollaboratingCentreforReferenceandResearchonInfluenza,18S0289.4,1179479,
EPI_ISL_299660,A/SriLanka/103/2017,SriLanka,12/28/17,HA,4,A/H3N2,,"X,SIAT2",KomadinaNaomi,44563,1801397VW86374,2/20/18,MedicalResearchInstitute,WHOCollaboratingCentreforReferenceandResearchonInfluenza,18S0290.4,1179482,
EPI_ISL_312602,A/SriLanka/104/2017,SriLanka,12/29/17,HA,4,A/H3N2,,"X,SIAT1",KomadinaNaomi,44575,1801398VW86254,5/30/18,MedicalResearchInstitute,WHOCollaboratingCentreforReferenceandResearchonInfluenza,18S0451.4,1244307,
EPI_ISL_334555,A/Switzerland/8060/2017,Switzerland,12/21/17,HA,4,A/H3N2,,S2+2,ZengXiaoxu,,,1/15/19,WHOChineseNationalInfluenzaCenter,WHOChineseNationalInfluenzaCenter,2018-CX2105.4,1339207,
EPI_ISL_334556,A/Switzerland/8060/2017,Switzerland,12/21/17,HA,4,A/H3N2,,E5+1,ZengXiaoxu,,,1/15/19,WHOChineseNationalInfluenzaCenter,WHOChineseNationalInfluenzaCenter,2018-CX2104.4,1339210,
EPI_ISL_344423,A/Switzerland/8060/2017,Switzerland,12/21/17,HA,4,A/H3N2,,E5+1+E1,ZengXiaoxu,,,3/8/19,WHOChineseNationalInfluenzaCenter,WHOChineseNationalInfluenzaCenter,2019-CX0290.4,1381198,
EPI_ISL_327311,A/Keelung/0113/2017,Taiwan,1/16/17,HA,4,A/H3N2,,,Importfrompublic-domain,,,8/25/18,,Importfrompublic-domain,A/Keelung/0113/2017,1299182,MH637660
EPI_ISL_327314,A/Keelung/0161/2017,Taiwan,4/7/17,HA,4,A/H3N2,,,Importfrompublic-domain,,,8/25/18,,Importfrompublic-domain,A/Keelung/0161/2017,1299310,MH637484
EPI_ISL_263458,A/Linkou/0192/2017,Taiwan,1/3/17,HA,4,A/H3N2,,,Importfrompublic-domain,,,5/13/17,,Importfrompublic-domain,A/Linkou/0192/2017,998308,KY950123
EPI_ISL_263464,A/Linkou/0194/2017,Taiwan,1/4/17,HA,4,A/H3N2,,,Importfrompublic-domain,,,5/13/17,,Importfrompublic-domain,A/Linkou/0194/2017,998121,KY949936
EPI_ISL_327330,A/Linkou/0206/2017,Taiwan,1/17/17,HA,4,A/H3N2,,,Importfrompublic-domain,,,8/25/18,,Importfrompublic-domain,A/Linkou/0206/2017,1299205,MH637582
EPI_ISL_327334,A/Linkou/0266/2017,Taiwan,3/16/17,HA,4,A/H3N2,,,Importfrompublic-domain,,,8/25/18,,Importfrompublic-domain,A/Linkou/0266/2017,1299259,MH637533
EPI_ISL_327312,A/Linkou/0302/2017,Taiwan,6/20/17,HA,4,A/H3N2,,,Importfrompublic-domain,,,8/25/18,,Importfrompublic-domain,A/Linkou/0302/2017,1299285,MH637559
EPI_ISL_327300,A/Linkou/0304/2017,Taiwan,6/21/17,HA,4,A/H3N2,,,Importfrompublic-domain,,,8/25/18,,Importfrompublic-domain,A/Linkou/0304/2017,1299244,MH637520
EPI_ISL_327332,A/Linkou/0335/2017,Taiwan,7/18/17,HA,4,A/H3N2,,,Importfrompublic-domain,,,8/25/18,,Importfrompublic-domain,A/Linkou/0335/2017,1299117,MH637697
EPI_ISL_327322,A/Linkou/0347/2017,Taiwan,8/15/17,HA,4,A/H3N2,,,Importfrompublic-domain,,,8/25/18,,Importfrompublic-domain,A/Linkou/0347/2017,1299168,MH637646
EPI_ISL_327295,A/Taipei/0122/2017,Taiwan,2/2/17,HA,4,A/H3N2,,,Importfrompublic-domain,,,8/25/18,,Importfrompublic-domain,A/Taipei/0122/2017,1298993,MH637773
EPI_ISL_327313,A/Taipei/0123/2017,Taiwan,2/3/17,HA,4,A/H3N2,,,Importfrompublic-domain,,,8/25/18,,Importfrompublic-domain,A/Taipei/0123/2017,1299021,MH637801
EPI_ISL_281427,A/Taiwan/77789/2017,Taiwan,1/14/17,HA,4,A/H3N2,,,YangJi-Rong,,,9/30/17,,"CentersforDiseaseControl,R.O.C.(Taiwan)",A/Taiwan/77789/2017,1077194,
EPI_ISL_255366,A/Taiwan/87923/2017,Taiwan,1/17/17,HA,4,A/H3N2,,,YangJi-Rong,,,3/14/17,,"CentersforDiseaseControl,R.O.C.(Taiwan)",A/Taiwan/87923/2017,955993,
EPI_ISL_281433,A/Taiwan/77800/2017,Taiwan,1/25/17,HA,4,A/H3N2,,,YangJi-Rong,,,9/30/17,,"CentersforDiseaseControl,R.O.C.(Taiwan)",A/Taiwan/77800/2017,1077200,
EPI_ISL_281439,A/Taiwan/87966/2017,Taiwan,1/31/17,HA,4,A/H3N2,,,YangJi-Rong,,,9/30/17,,"CentersforDiseaseControl,R.O.C.(Taiwan)",A/Taiwan/87966/2017,1077206,
EPI_ISL_255368,A/Taiwan/97813/2017,Taiwan,2/7/17,HA,4,A/H3N2,,,YangJi-Rong,,,3/14/17,,"CentersforDiseaseControl,R.O.C.(Taiwan)",A/Taiwan/97813/2017,955994,
EPI_ISL_258407,A/Taiwan/88062/2017,Taiwan,2/20/17,HA,4,A/H3N2,,,YangJi-Rong,,,4/11/17,,"CentersforDiseaseControl,R.O.C.(Taiwan)",A/Taiwan/88062/2017,973361,
EPI_ISL_255369,A/Taiwan/88089/2017,Taiwan,2/22/17,HA,4,A/H3N2,,,YangJi-Rong,,,3/14/17,,"CentersforDiseaseControl,R.O.C.(Taiwan)",A/Taiwan/88089/2017,955995,
EPI_ISL_281411,A/Taiwan/77861/2017,Taiwan,2/23/17,HA,4,A/H3N2,,,YangJi-Rong,,,9/30/17,,"CentersforDiseaseControl,R.O.C.(Taiwan)",A/Taiwan/77861/2017,1077178,
EPI_ISL_281413,A/Taiwan/93848/2017,Taiwan,3/2/17,HA,4,A/H3N2,,,YangJi-Rong,,,9/30/17,,"CentersforDiseaseControl,R.O.C.(Taiwan)",A/Taiwan/93848/2017,1077180,
EPI_ISL_281414,A/Taiwan/93836/2017,Taiwan,3/2/17,HA,4,A/H3N2,,,YangJi-Rong,,,9/30/17,,"CentersforDiseaseControl,R.O.C.(Taiwan)",A/Taiwan/93836/2017,1077181,
EPI_ISL_281435,A/Taiwan/88123/2017,Taiwan,3/6/17,HA,4,A/H3N2,,,YangJi-Rong,,,9/30/17,,"CentersforDiseaseControl,R.O.C.(Taiwan)",A/Taiwan/88123/2017,1077202,
EPI_ISL_281436,A/Taiwan/93908/2017,Taiwan,3/9/17,HA,4,A/H3N2,,,YangJi-Rong,,,9/30/17,,"CentersforDiseaseControl,R.O.C.(Taiwan)",A/Taiwan/93908/2017,1077203,
EPI_ISL_281412,A/Taiwan/77903/2017,Taiwan,3/14/17,HA,4,A/H3N2,,,YangJi-Rong,,,9/30/17,,"CentersforDiseaseControl,R.O.C.(Taiwan)",A/Taiwan/77903/2017,1077179,
EPI_ISL_258406,A/Taiwan/97920/2017,Taiwan,3/18/17,HA,4,A/H3N2,,,YangJi-Rong,,,4/11/17,,"CentersforDiseaseControl,R.O.C.(Taiwan)",A/Taiwan/97920/2017,973360,
EPI_ISL_281420,A/Taiwan/77938/2017,Taiwan,3/27/17,HA,4,A/H3N2,,,YangJi-Rong,,,9/30/17,,"CentersforDiseaseControl,R.O.C.(Taiwan)",A/Taiwan/77938/2017,1077187,
EPI_ISL_258408,A/Taiwan/14002/2017,Taiwan,3/28/17,HA,4,A/H3N2,,,YangJi-Rong,,,4/11/17,,"CentersforDiseaseControl,R.O.C.(Taiwan)",A/Taiwan/14002/2017,973362,
EPI_ISL_281415,A/Taiwan/88211/2017,Taiwan,3/28/17,HA,4,A/H3N2,,,YangJi-Rong,,,9/30/17,,"CentersforDiseaseControl,R.O.C.(Taiwan)",A/Taiwan/88211/2017,1077182,
EPI_ISL_281425,A/Taiwan/88217/2017,Taiwan,3/30/17,HA,4,A/H3N2,,,YangJi-Rong,,,9/30/17,,"CentersforDiseaseControl,R.O.C.(Taiwan)",A/Taiwan/88217/2017,1077192,
EPI_ISL_281438,A/Taiwan/77951/2017,Taiwan,3/30/17,HA,4,A/H3N2,,,YangJi-Rong,,,9/30/17,,"CentersforDiseaseControl,R.O.C.(Taiwan)",A/Taiwan/77951/2017,1077205,
EPI_ISL_281422,A/Taiwan/77963/2017,Taiwan,3/31/17,HA,4,A/H3N2,,,YangJi-Rong,,,9/30/17,,"CentersforDiseaseControl,R.O.C.(Taiwan)",A/Taiwan/77963/2017,1077189,
EPI_ISL_281416,A/Taiwan/77972/2017,Taiwan,4/6/17,HA,4,A/H3N2,,,YangJi-Rong,,,9/30/17,,"CentersforDiseaseControl,R.O.C.(Taiwan)",A/Taiwan/77972/2017,1077183,
EPI_ISL_281426,A/Taiwan/88236/2017,Taiwan,4/7/17,HA,4,A/H3N2,,,YangJi-Rong,,,9/30/17,,"CentersforDiseaseControl,R.O.C.(Taiwan)",A/Taiwan/88236/2017,1077193,
EPI_ISL_281417,A/Taiwan/88240/2017,Taiwan,4/10/17,HA,4,A/H3N2,,,YangJi-Rong,,,9/30/17,,"CentersforDiseaseControl,R.O.C.(Taiwan)",A/Taiwan/88240/2017,1077184,
EPI_ISL_281445,A/Taiwan/88261/2017,Taiwan,4/18/17,HA,4,A/H3N2,,,YangJi-Rong,,,9/30/17,,"CentersforDiseaseControl,R.O.C.(Taiwan)",A/Taiwan/88261/2017,1077212,
EPI_ISL_281428,A/Taiwan/78002/2017,Taiwan,4/19/17,HA,4,A/H3N2,,,YangJi-Rong,,,9/30/17,,"CentersforDiseaseControl,R.O.C.(Taiwan)",A/Taiwan/78002/2017,1077195,
EPI_ISL_281419,A/Taiwan/78018/2017,Taiwan,4/21/17,HA,4,A/H3N2,,,YangJi-Rong,,,9/30/17,,"CentersforDiseaseControl,R.O.C.(Taiwan)",A/Taiwan/78018/2017,1077186,
EPI_ISL_281430,A/Taiwan/78011/2017,Taiwan,4/21/17,HA,4,A/H3N2,,,YangJi-Rong,,,9/30/17,,"CentersforDiseaseControl,R.O.C.(Taiwan)",A/Taiwan/78011/2017,1077197,
EPI_ISL_281437,A/Taiwan/78027/2017,Taiwan,4/21/17,HA,4,A/H3N2,,,YangJi-Rong,,,9/30/17,,"CentersforDiseaseControl,R.O.C.(Taiwan)",A/Taiwan/78027/2017,1077204,
EPI_ISL_281421,A/Taiwan/78023/2017,Taiwan,4/22/17,HA,4,A/H3N2,,,YangJi-Rong,,,9/30/17,,"CentersforDiseaseControl,R.O.C.(Taiwan)",A/Taiwan/78023/2017,1077188,
EPI_ISL_281447,A/Taiwan/78035/2017,Taiwan,4/25/17,HA,4,A/H3N2,,,YangJi-Rong,,,9/30/17,,"CentersforDiseaseControl,R.O.C.(Taiwan)",A/Taiwan/78035/2017,1077214,
EPI_ISL_281431,A/Taiwan/78061/2017,Taiwan,4/26/17,HA,4,A/H3N2,,,YangJi-Rong,,,9/30/17,,"CentersforDiseaseControl,R.O.C.(Taiwan)",A/Taiwan/78061/2017,1077198,
EPI_ISL_281432,A/Taiwan/78044/2017,Taiwan,4/26/17,HA,4,A/H3N2,,,YangJi-Rong,,,9/30/17,,"CentersforDiseaseControl,R.O.C.(Taiwan)",A/Taiwan/78044/2017,1077199,
EPI_ISL_281446,A/Taiwan/78053/2017,Taiwan,4/26/17,HA,4,A/H3N2,,,YangJi-Rong,,,9/30/17,,"CentersforDiseaseControl,R.O.C.(Taiwan)",A/Taiwan/78053/2017,1077213,
EPI_ISL_265145,A/Taiwan/88286/2017,Taiwan,4/28/17,HA,4,A/H3N2,,,YangJi-Rong,,,6/3/17,,"CentersforDiseaseControl,R.O.C.(Taiwan)",A/Taiwan/88286/2017,1004794,
EPI_ISL_274671,A/Taiwan/251/2017,Taiwan,5/1/17,HA,4,A/H3N2,,MDCK2+SIAT1,KuwaharaTomoko,,16/17-1259,8/17/17,CenterforDiseaseControl,NationalInstituteofInfectiousDiseases(NIID),A/Taiwan/251/2017_MDCK2+SIAT1_HA,1043628,
EPI_ISL_274673,A/Taiwan/270/2017,Taiwan,5/1/17,HA,4,A/H3N2,,MDCK3+SIAT1,KuwaharaTomoko,,16/17-1261,8/17/17,CenterforDiseaseControl,NationalInstituteofInfectiousDiseases(NIID),A/Taiwan/270/2017_MDCK3+SIAT1_HA,1043644,
EPI_ISL_281448,A/Taiwan/78090/2017,Taiwan,5/2/17,HA,4,A/H3N2,,,YangJi-Rong,,,9/30/17,,"CentersforDiseaseControl,R.O.C.(Taiwan)",A/Taiwan/78090/2017,1077215,
EPI_ISL_273851,A/Taiwan/274/2017,Taiwan,5/3/17,HA,4,A/H3N2,,MDCK3+SIAT1,KuwaharaTomoko,,16/17-1263,8/10/17,CenterforDiseaseControl,NationalInstituteofInfectiousDiseases(NIID),A/Taiwan/274/2017_MDCK3+SIAT1_HA,1040248,
EPI_ISL_274674,A/Taiwan/272/2017,Taiwan,5/3/17,HA,4,A/H3N2,,MDCK3+SIAT1,KuwaharaTomoko,,16/17-1262,8/17/17,CenterforDiseaseControl,NationalInstituteofInfectiousDiseases(NIID),A/Taiwan/272/2017_MDCK3+SIAT1_HA,1043652,
EPI_ISL_274675,A/Taiwan/279/2017,Taiwan,5/3/17,HA,4,A/H3N2,,MDCK3+SIAT1,KuwaharaTomoko,,16/17-1264,8/17/17,CenterforDiseaseControl,NationalInstituteofInfectiousDiseases(NIID),A/Taiwan/279/2017_MDCK3+SIAT1_HA,1043660,
EPI_ISL_280357,A/Taiwan/264/2017,Taiwan,5/5/17,HA,4,A/H3N2,,MDCK3,TakashitaEmi,,16/17-1278,9/22/17,CenterforDiseaseControl,NationalInstituteofInfectiousDiseases(NIID),A/Taiwan/264/2017_MDCK3_HA,1073944,
EPI_ISL_281449,A/Taiwan/78100/2017,Taiwan,5/5/17,HA,4,A/H3N2,,,YangJi-Rong,,,9/30/17,,"CentersforDiseaseControl,R.O.C.(Taiwan)",A/Taiwan/78100/2017,1077216,
EPI_ISL_280358,A/Taiwan/309/2017,Taiwan,5/6/17,HA,4,A/H3N2,,MDCK3,TakashitaEmi,,16/17-1281,9/22/17,CenterforDiseaseControl,NationalInstituteofInfectiousDiseases(NIID),A/Taiwan/309/2017_MDCK3_HA,1073946,
EPI_ISL_265146,A/Taiwan/88320/2017,Taiwan,5/9/17,HA,4,A/H3N2,,,YangJi-Rong,,,6/3/17,,"CentersforDiseaseControl,R.O.C.(Taiwan)",A/Taiwan/88320/2017,1004795,
EPI_ISL_265147,A/Taiwan/88332/2017,Taiwan,5/10/17,HA,4,A/H3N2,,,YangJi-Rong,,,6/3/17,,"CentersforDiseaseControl,R.O.C.(Taiwan)",A/Taiwan/88332/2017,1004796,
EPI_ISL_274678,A/Taiwan/342/2017,Taiwan,5/10/17,HA,4,A/H3N2,,MDCK3+SIAT1,KuwaharaTomoko,,16/17-1269,8/17/17,CenterforDiseaseControl,NationalInstituteofInfectiousDiseases(NIID),A/Taiwan/342/2017_MDCK3+SIAT1_HA,1043684,
EPI_ISL_274681,A/Taiwan/369/2017,Taiwan,5/10/17,HA,4,A/H3N2,,MDCK3+SIAT1,KuwaharaTomoko,,16/17-1274,8/17/17,CenterforDiseaseControl,NationalInstituteofInfectiousDiseases(NIID),A/Taiwan/369/2017_MDCK3+SIAT1_HA,1043708,
EPI_ISL_274682,A/Taiwan/373/2017,Taiwan,5/10/17,HA,4,A/H3N2,,MDCK3+SIAT1,KuwaharaTomoko,,16/17-1275,8/17/17,CenterforDiseaseControl,NationalInstituteofInfectiousDiseases(NIID),A/Taiwan/373/2017_MDCK3+SIAT1_HA,1043716,
EPI_ISL_274683,A/Taiwan/378/2017,Taiwan,5/10/17,HA,4,A/H3N2,,MDCK3+SIAT1,KuwaharaTomoko,,16/17-1276,8/17/17,CenterforDiseaseControl,NationalInstituteofInfectiousDiseases(NIID),A/Taiwan/378/2017_MDCK3+SIAT1_HA,1043724,
EPI_ISL_274679,A/Taiwan/362/2017,Taiwan,5/11/17,HA,4,A/H3N2,,MDCK3+SIAT1,KuwaharaTomoko,,16/17-1272,8/17/17,CenterforDiseaseControl,NationalInstituteofInfectiousDiseases(NIID),A/Taiwan/362/2017_MDCK3+SIAT1_HA,1043692,
EPI_ISL_273853,A/Taiwan/347/2017,Taiwan,5/12/17,HA,4,A/H3N2,,MDCK3+SIAT1,KuwaharaTomoko,,16/17-1270,8/10/17,CenterforDiseaseControl,NationalInstituteofInfectiousDiseases(NIID),A/Taiwan/347/2017_MDCK3+SIAT1_HA,1040252,
EPI_ISL_274680,A/Taiwan/364/2017,Taiwan,5/12/17,HA,4,A/H3N2,,MDCK3+SIAT1,KuwaharaTomoko,,16/17-1273,8/17/17,CenterforDiseaseControl,NationalInstituteofInfectiousDiseases(NIID),A/Taiwan/364/2017_MDCK3+SIAT1_HA,1043700,
EPI_ISL_281382,A/Taiwan/304/2017,Taiwan,5/12/17,HA,4,A/H3N2,,MDCK3,TakashitaEmi,,16/17-1279,9/29/17,CenterforDiseaseControl,NationalInstituteofInfectiousDiseases(NIID),A/Taiwan/304/2017_MDCK3_HA,1077132,
EPI_ISL_273854,A/Taiwan/354/2017,Taiwan,5/14/17,HA,4,A/H3N2,,MDCK3+SIAT1,KuwaharaTomoko,,16/17-1271,8/10/17,CenterforDiseaseControl,NationalInstituteofInfectiousDiseases(NIID),A/Taiwan/354/2017_MDCK3+SIAT1_HA,1040254,
EPI_ISL_273852,A/Taiwan/334/2017,Taiwan,5/15/17,HA,4,A/H3N2,,MDCK3+SIAT1,KuwaharaTomoko,,16/17-1267,8/10/17,CenterforDiseaseControl,NationalInstituteofInfectiousDiseases(NIID),A/Taiwan/334/2017_MDCK3+SIAT1_HA,1040250,
EPI_ISL_274676,A/Taiwan/307/2017,Taiwan,5/15/17,HA,4,A/H3N2,,MDCK3+SIAT1,KuwaharaTomoko,,16/17-1265,8/17/17,CenterforDiseaseControl,NationalInstituteofInfectiousDiseases(NIID),A/Taiwan/307/2017_MDCK3+SIAT1_HA,1043668,
EPI_ISL_274684,A/Taiwan/382/2017,Taiwan,5/16/17,HA,4,A/H3N2,,MDCK3+SIAT1,KuwaharaTomoko,,16/17-1277,8/17/17,CenterforDiseaseControl,NationalInstituteofInfectiousDiseases(NIID),A/Taiwan/382/2017_MDCK3+SIAT1_HA,1043732,
EPI_ISL_275599,A/Taiwan/308/2017,Taiwan,5/16/17,HA,4,A/H3N2,,MDCK3+SIAT2,KuwaharaTomoko,,16/17-1280,8/25/17,CenterforDiseaseControl,NationalInstituteofInfectiousDiseases(NIID),A/Taiwan/308/2017_MDCK3+SIAT2_HA,1046830,
EPI_ISL_268549,A/Taiwan/98155/2017,Taiwan,5/17/17,HA,4,A/H3N2,,,YangJi-Rong,,,7/3/17,,"CentersforDiseaseControl,R.O.C.(Taiwan)",A/Taiwan/98155/2017,1018313,
EPI_ISL_274677,A/Taiwan/337/2017,Taiwan,5/17/17,HA,4,A/H3N2,,MDCK3+SIAT1,KuwaharaTomoko,,16/17-1268,8/17/17,CenterforDiseaseControl,NationalInstituteofInfectiousDiseases(NIID),A/Taiwan/337/2017_MDCK3+SIAT1_HA,1043676,
EPI_ISL_270450,A/Taiwan/L383-T44/2017,Taiwan,5/18/17,HA,4,A/H3N2,,C1,ChiuShu-Chun,,,7/19/17,"CenterforDiseasesControl,Taiwan","CenterforDiseasesControl,Taiwan",A/Taiwan/L383-T44/2017,1028777,
EPI_ISL_274672,A/Taiwan/383/2017,Taiwan,5/18/17,HA,4,A/H3N2,,MDCK1+SIAT1,KuwaharaTomoko,,16/17-1260,8/17/17,CenterforDiseaseControl,NationalInstituteofInfectiousDiseases(NIID),A/Taiwan/383/2017_MDCK1+SIAT1_HA,1043636,
EPI_ISL_276927,A/Taiwan/396/2017,Taiwan,5/18/17,HA,4,A/H3N2,,MDCK3+SIAT1,KuwaharaTomoko,,16/17-1283,9/4/17,CenterforDiseaseControl,NationalInstituteofInfectiousDiseases(NIID),A/Taiwan/396/2017_MDCK3+SIAT1_HA,1054622,
EPI_ISL_268547,A/Taiwan/88363/2017,Taiwan,5/19/17,HA,4,A/H3N2,,,YangJi-Rong,,,7/3/17,,"CentersforDiseaseControl,R.O.C.(Taiwan)",A/Taiwan/88363/2017,1018311,
EPI_ISL_276932,A/Taiwan/437/2017,Taiwan,5/20/17,HA,4,A/H3N2,,MDCK3+SIAT1,KuwaharaTomoko,,16/17-1290,9/4/17,CenterforDiseaseControl,NationalInstituteofInfectiousDiseases(NIID),A/Taiwan/437/2017_MDCK3+SIAT1_HA,1054662,
EPI_ISL_276935,A/Taiwan/458/2017,Taiwan,5/21/17,HA,4,A/H3N2,,MDCK3+SIAT1,KuwaharaTomoko,,16/17-1293,9/4/17,CenterforDiseaseControl,NationalInstituteofInfectiousDiseases(NIID),A/Taiwan/458/2017_MDCK3+SIAT1_HA,1054686,
EPI_ISL_268548,A/Taiwan/88374/2017,Taiwan,5/22/17,HA,4,A/H3N2,,,YangJi-Rong,,,7/3/17,,"CentersforDiseaseControl,R.O.C.(Taiwan)",A/Taiwan/88374/2017,1018312,
EPI_ISL_275606,A/Taiwan/469/2017,Taiwan,5/22/17,HA,4,A/H3N2,,MDCK3+SIAT1,KuwaharaTomoko,,16/17-1300,8/25/17,CenterforDiseaseControl,NationalInstituteofInfectiousDiseases(NIID),A/Taiwan/469/2017_MDCK3+SIAT1_HA,1046844,
EPI_ISL_276926,A/Taiwan/393/2017,Taiwan,5/22/17,HA,4,A/H3N2,,MDCK3+SIAT1,KuwaharaTomoko,,16/17-1282,9/4/17,CenterforDiseaseControl,NationalInstituteofInfectiousDiseases(NIID),A/Taiwan/393/2017_MDCK3+SIAT1_HA,1054614,
EPI_ISL_321102,A/Taiwan/88379/2017,Taiwan,5/22/17,HA,4,A/H3N2,,,YangJi-Rong,,,8/28/18,,"CentersforDiseaseControl,R.O.C.(Taiwan)",A/Taiwan/88379/2017,1272971,
EPI_ISL_275600,A/Taiwan/473/2017,Taiwan,5/23/17,HA,4,A/H3N2,,MDCK3+SIAT1,KuwaharaTomoko,,16/17-1294,8/25/17,CenterforDiseaseControl,NationalInstituteofInfectiousDiseases(NIID),A/Taiwan/473/2017_MDCK3+SIAT1_HA,1046832,
EPI_ISL_275607,A/Taiwan/489/2017,Taiwan,5/25/17,HA,4,A/H3N2,,MDCK3+SIAT1,KuwaharaTomoko,,16/17-1301,8/25/17,CenterforDiseaseControl,NationalInstituteofInfectiousDiseases(NIID),A/Taiwan/489/2017_MDCK3+SIAT1_HA,1046846,
EPI_ISL_276930,A/Taiwan/423/2017,Taiwan,5/25/17,HA,4,A/H3N2,,MDCK3+SIAT1,KuwaharaTomoko,,16/17-1288,9/4/17,CenterforDiseaseControl,NationalInstituteofInfectiousDiseases(NIID),A/Taiwan/423/2017_MDCK3+SIAT1_HA,1054646,
EPI_ISL_276933,A/Taiwan/441/2017,Taiwan,5/26/17,HA,4,A/H3N2,,MDCK3+SIAT1,KuwaharaTomoko,,16/17-1291,9/4/17,CenterforDiseaseControl,NationalInstituteofInfectiousDiseases(NIID),A/Taiwan/441/2017_MDCK3+SIAT1_HA,1054670,
EPI_ISL_280359,A/Taiwan/397/2017,Taiwan,5/26/17,HA,4,A/H3N2,,MDCK2,TakashitaEmi,,16/17-1284,9/22/17,CenterforDiseaseControl,NationalInstituteofInfectiousDiseases(NIID),A/Taiwan/397/2017_MDCK2_HA,1073948,
EPI_ISL_275602,A/Taiwan/501/2017,Taiwan,5/27/17,HA,4,A/H3N2,,MDCK3+SIAT1,KuwaharaTomoko,,16/17-1296,8/25/17,CenterforDiseaseControl,NationalInstituteofInfectiousDiseases(NIID),A/Taiwan/501/2017_MDCK3+SIAT1_HA,1046836,
EPI_ISL_275603,A/Taiwan/507/2017,Taiwan,5/30/17,HA,4,A/H3N2,,MDCK3+SIAT1,KuwaharaTomoko,,16/17-1297,8/25/17,CenterforDiseaseControl,NationalInstituteofInfectiousDiseases(NIID),A/Taiwan/507/2017_MDCK3+SIAT1_HA,1046838,
EPI_ISL_275601,A/Taiwan/494/2017,Taiwan,5/31/17,HA,4,A/H3N2,,MDCK3+SIAT1,KuwaharaTomoko,,16/17-1295,8/25/17,CenterforDiseaseControl,NationalInstituteofInfectiousDiseases(NIID),A/Taiwan/494/2017_MDCK3+SIAT1_HA,1046834,
EPI_ISL_276934,A/Taiwan/446/2017,Taiwan,5/31/17,HA,4,A/H3N2,,MDCK3+SIAT1,KuwaharaTomoko,,16/17-1292,9/4/17,CenterforDiseaseControl,NationalInstituteofInfectiousDiseases(NIID),A/Taiwan/446/2017_MDCK3+SIAT1_HA,1054678,
